id,StartUp,Country,Year,ESG,E,S,G,Raised,distr_tk,Rating, platform ETHEREUM , kyc , whitelist , mvp , teamsize , duracao , retrictions USD , FIAT , EPI , GOVEF , POLEST , REGQ , EDBUS , PUBEXP , TERT , TEACHT , DOCT , RDEXP , HTECEXP , QINSTIT , SJOUR , DCRED , STOCMARK , DMED , DMEDIA , GDPC , CREDINAD , CONCTBANK , EASYL , VC , TAXPROFIT , TAX_REVEN , FISCALFRD , FINACIFRD , FOREIGINVEST , FOREIGDP , INTERPAY , percmath , GINI , MAKTEFF , PERCTECH , DEVCOUNT 
1159,ChainTrade,Singapore,2017,0.004,0,0,0.004,30000000,0,2.8,1,0,0,1,8,0,0,0,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
1169,CRYPTO20,Cayman Islands,2017,0.004,0,0,0.004,38000000,0.87,3.5,1,0,0,1,18,45,0,0,48.78,0,0,0.9759164,0,2.6,25.85106087,0,0.814180017,0,0,0,0,0,7.928294,1,1,86059.73922,0,0,0,0,0,0,0,0,173644548.8,3.144239024,9.1,0,0,0,0,1
1200,ArtCoin,Singapore,2017,0.004,0,0,0.004,0,0,3.3,1,0,0,0,9,0,0,1,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
1251,Real Estate Token,Russian Federation,2017,0.002,0,0.002,0,0,0,0,1,0,0,0,0,0,0,0,50.5,0.15,45.6,-0.5028223,76.5,4.678199768,84.5842514,539144,0.649489999,0.98275,11.31874347,4.396923542,81579.36,51.24333483,34.76174,1,0,11287.35528,10.1236,33.67986,3.172773123,2.676175117,7.3,2.274465363,87.7,30,8784850000,0.530060761,2.691165331,2.77605,37.5,4.186344936,5.16847,0
1411,Arbi,Switzerland,2017,0.004,0,0,0.004,0,0,2.5,1,0,0,0,3,0,0,0,81.5,2.038619,98.1,1.798568,76.6,4.86093998,61.37744904,36406,2.934159994,3.36798,13.31746702,6.5519386,21378.56,168.7,195.8393,1,1,86388.40495,0.661974,84.84321,4.940247536,4.145997524,9.3,24.51156614,95.9,90,-1.46999E+11,-19.97575153,1.004549408,6.93209,33.1,5.422860297,2.54616,1
1426,Bank of memories,Georgia,2017,0.002,0,0,0.002,0,0.45,2.6,1,0,0,0,1,193,0,0,41.3,1,52.7,1.125411,83.4992,3.52105999,60.33444977,17749,0.51293999,0.28052,3.123405038,2.68339248,550.41,62.64781484,0.1,0,0,4722.787783,2.67887,86.61465,4.181656837,2.576984167,7.8,34.11321681,91.8,60,1259706699,7.157546395,4.801330657,9.70936,36.4,4.574980236,3.1877,0
1515,Global Crypto Bank,Norway,2017,0.008,0,0.004,0.004,11015589,0,0,1,0,0,0,0,0,0,0,77.7,1.886028,97.1,1.790837,82.91579,7.644110203,83.01725769,34001.536,1.085659981,2.07264,21.11728402,5.356462,11802.78,143.4010242,61.1859,0,1,82267.80932,0.746428,95.88322,5.141877651,3.906944513,20.8,24.17212403,97.8,60,-5664319362,-1.296183832,0.884887779,4.82999,27.6,5.051715785,3.69031,0
1555,Bico,France,2017,0.004,0,0,0.004,0,0,2.2,1,0,0,0,7,61,0,0,80,-1.5,74.6,1.156292,76.77957,5.413169861,67.54351807,109827,0.846279979,2.19294,25.91703372,5.775154114,66352.18,104.2681312,84.90752,1,1,41572.48501,2.74834,77.92165,4.079888821,3.707526684,0.3,27.46818621,60.8,70,71599682377,2.569517902,3.581890258,7.96157,32.4,4.714012,3.49577,1
1560,BitClave,United States,2017,0.002,0,0.002,0,25547000,0.5,2.7,1,0,0,1,19,0,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
1603,Bonpay,United Kingdom,2017,0.002,0,0,0.002,10000000,0.51,2.9,1,0,0,1,4,28,0,0,81.3,1.398906,76.1,1.777152,83.2,5.238900185,61.38288879,161144.9639,1.001019955,1.70274,22.31955772,6.33368735,97680.9,132.6118914,116.4857,1,1,43646.95197,1.07263,48.65972,4.429107189,4.408193111,17.3,33.21909638,53.5,80,81158909779,2.840389193,6.702680056,13.56267,34.8,5.344177416,3.61913,1
1640,LydianCoin,Singapore,2017,0.004,0,0,0.004,0,0,0,1,0,0,1,0,0,0,0,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
1681,Global Jobcoin,Switzerland,2018,0.004,0,0.004,0,0,0,3.3,1,0,0,1,6,39,0,0,81.5,2.038619,98.1,1.798568,76.6,4.86093998,61.37744904,36406,2.934159994,3.36798,13.31746702,6.5519386,21378.56,168.7,195.8393,1,1,86388.40495,0.661974,84.84321,4.940247536,4.145997524,9.3,24.51156614,95.9,90,-1.46999E+11,-19.97575153,1.004549408,6.93209,33.1,5.422860297,2.54616,1
1736,NAU,Cayman Islands,2018,0.002,0,0,0.002,1299454,0,3.5,1,0,0,0,14,30,0,0,48.78,0,0,0.9759164,0,2.6,25.85106087,0,0.814180017,0,0,0,0,0,7.928294,1,1,86059.73922,0,0,0,0,0,0,0,0,173644548.8,3.144239024,9.1,0,0,0,0,1
1767,LoanBit,Ukraine,2018,0.004,0,0,0.004,0,0,0,1,0,0,0,0,0,0,0,49.5,-0.413667,45.4,-0.3001162,68.1,5.319479942,82.67118073,156337,0,0.47109,5.424672011,3.922769785,10379.89,34.51185865,3.373092,0,0,3096.561697,52.8476,44.84488,3.381396055,2.685954809,11,16.35944657,75.9,30,4576000000,3.495748689,9.777390677,3.8095,26.1,3.980667641,4.65778,0
1825,AppCoins,Singapore,2018,0,0,0,0,15300000,0,3.9,1,0,0,0,21,7,0,0,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
1901,Connectius,Afghanistan,2018,0.004,0,0.002,0.002,5112201,0,2,1,0,0,0,12,30,0,1,25.5,-1.3,0,-1.133277,37.1,3.199790001,9.686420441,17215,0,0,0,0,1,3.512317334,0,0,0,485.6684187,0,65.27149,0,0,0,4.530615623,98.3,10,119435105.7,0.65,0.134207232,0,0,0,0,0
1918,Modulum,France,2018,0.002,0,0.002,0,0,0.65,3,1,0,0,1,13,21,0,0,80,-1.5,74.6,1.156292,76.77957,5.413169861,67.54351807,109827,0.846279979,2.19294,25.91703372,5.775154114,66352.18,104.2681312,84.90752,1,1,41572.48501,2.74834,77.92165,4.079888821,3.707526684,0.3,27.46818621,60.8,70,71599682377,2.569517902,3.581890258,7.96157,32.4,4.714012,3.49577,1
1942,The NAGA,Germany,2018,0.002,0,0,0.002,0,0,0,1,0,0,1,0,0,0,0,77.2,0.1,87.1,1.762925,79.34794,4.992740154,70.34264374,416240.5647,1.252959967,3.13267,15.7444629,5.67118332,104396.12,78.12429439,44.30205,1,1,47950.18081,1.24,87.12508,5.153810024,5.009218216,23.2,17.96169037,90.8,70,1.58515E+11,4.001061735,1.804344217,9.04953,31.7,4.971676479,4.86212,1
1986,LoyalCoin,Philippines,2018,0,0,0,0,6009318,0.95,3.2,0,0,0,0,10,61,0,0,38.4,0.0531931,38,-0.0615247,59.3,3.133100033,35.47546005,151252,0.114330001,0.2,61.34579397,3.68423737,2237.34,47.56279797,74.43031,0,0,3252.110274,1.67364,51.34585,4.073784351,3.282922983,20.3,36.52747574,97.7,60,9948598824,2.868336627,13.45229552,1.48056,42.3,4.066351532,11.9587,0
2044,Mira,Singapore,2018,0,0,0,0,1980000,0.78,3.3,1,0,0,0,5,121,0,0,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
2077,DeHedge,Russian Federation,2018,0.004,0,0.004,0,0,0.8,3.9,1,0,0,0,19,0,0,0,50.5,0.15,45.6,-0.5028223,76.5,4.678199768,84.5842514,539144,0.649489999,0.98275,11.31874347,4.396923542,81579.36,51.24333483,34.76174,1,0,11287.35528,10.1236,33.67986,3.172773123,2.676175117,7.3,2.274465363,87.7,30,8784850000,0.530060761,2.691165331,2.77605,37.5,4.186344936,5.16847,0
2298,NEXT.exchange,Netherlands,2018,0.008,0,0.002,0.006,3000000,0,0,1,0,0,0,4,41,0,0,75.3,1.850402,91.8,2.019616,76.1,5.357649803,87.09784698,69777.10483,0.627430022,2.16374,22.49154351,6.087815762,30457.33,105.4856219,132.2544,1,1,53018.62936,1.95988,94.71364,4.274242401,4.081542015,20.5,29.12024826,88.2,80,-3.61467E+11,-39.56529421,2.264508618,6.37706,28.1,5.408079641,2.82506,1
2303,eGold,British Virgin Islands,2018,0.006,0,0.004,0.002,1502795,0.57,2,1,0,0,0,7,61,0,0,36.585,-0.2,0,0.8234454,0,2.694129944,16.25408936,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58776983523,0,0,0,0,0,3.15669,0
2407,Decentralized Escrow,Estonia,2018,0.008,0,0.004,0.004,3869308,0,3.8,1,0,0,0,7,59,0,0,65.3,1.7,82.1,1.55177,80.8,5.238870144,70.36543274,4349,0.931609988,1.40441,18.171464,5.28922987,1414.72,62.2248163,16.9,1,1,23052.30126,0.453036,96.82919,4.656772614,3.812066317,7.8,20.46954584,99.8,80,1212525210,3.960406045,0.173250173,6.31962,30.3,5.061652945,6.66152,1
2415,Volk,Russian Federation,2018,0.002,0,0,0.002,0,0,0,1,0,0,0,0,0,0,0,50.5,0.15,45.6,-0.5028223,76.5,4.678199768,84.5842514,539144,0.649489999,0.98275,11.31874347,4.396923542,81579.36,51.24333483,34.76174,1,0,11287.35528,10.1236,33.67986,3.172773123,2.676175117,7.3,2.274465363,87.7,30,8784850000,0.530060761,2.691165331,2.77605,37.5,4.186344936,5.16847,0
2453,AIDA Service,Kazakhstan,2018,0,0,0,0,2304106,0,0,1,0,0,0,0,0,0,0,44.7,-1.2,54.7,0.1237323,76.9,2.615950108,53.98825073,38212,0,0.11683,23.46908272,3.654264688,2367.46,25.93253398,20.63413,0,0,9812.626371,7.38538,54.27155,3.439301014,2.699434042,16.2,30.67444175,87.3,50,83409074.56,0.046508909,6.438129693,1.92974,27.8,4.385673296,2.00563,0
2501,Cryptopus,Panama,2018,0.002,0,0,0.002,0,0.35,3.9,1,0,0,1,13,95,0,0,47.3,-0.0161535,60.9,0.3578646,66.86797,2.88293004,47.79935837,13964,0.232899994,0.14714,13.70781231,3.74798833,172.88,87.03786851,24.10002,1,0,15544.99908,1.74274,43.32882,5.05726099,3.410087109,12.4,32.77811397,86.1,70,5487257183,8.451256513,12.64100678,1.52903,49.2,4.642276775,4.91742,0
2502,x_hainge,Russian Federation,2018,0.004,0,0.004,0,0,0,0,1,0,0,0,0,0,0,0,50.5,0.15,45.6,-0.5028223,76.5,4.678199768,84.5842514,539144,0.649489999,0.98275,11.31874347,4.396923542,81579.36,51.24333483,34.76174,1,0,11287.35528,10.1236,33.67986,3.172773123,2.676175117,7.3,2.274465363,87.7,30,8784850000,0.530060761,2.691165331,2.77605,37.5,4.186344936,5.16847,0
2596,Symmetry Fund,Cayman Islands,2018,0,0,0,0,2640330,0.2,2.7,1,0,0,0,12,62,0,0,48.78,0,0,0.9759164,0,2.6,25.85106087,0,0.814180017,0,0,0,0,0,7.928294,1,1,86059.73922,0,0,0,0,0,0,0,0,173644548.8,3.144239024,9.1,0,0,0,0,1
2611,VONE,United Kingdom,2018,0.002,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,81.3,1.398906,76.1,1.777152,83.2,5.238900185,61.38288879,161144.9639,1.001019955,1.70274,22.31955772,6.33368735,97680.9,132.6118914,116.4857,1,1,43646.95197,1.07263,48.65972,4.429107189,4.408193111,17.3,33.21909638,53.5,80,81158909779,2.840389193,6.702680056,13.56267,34.8,5.344177416,3.61913,1
2649,OpenAssets,Russian Federation,2018,0.002,0,0,0.002,0,0,1.8,1,0,0,0,1,34,0,0,50.5,0.15,45.6,-0.5028223,76.5,4.678199768,84.5842514,539144,0.649489999,0.98275,11.31874347,4.396923542,81579.36,51.24333483,34.76174,1,0,11287.35528,10.1236,33.67986,3.172773123,2.676175117,7.3,2.274465363,87.7,30,8784850000,0.530060761,2.691165331,2.77605,37.5,4.186344936,5.16847,0
2669,TokenGo,United Kingdom,2018,0.006,0,0.002,0.004,3054517,0.86,3,1,0,0,0,5,100,0,0,81.3,1.398906,76.1,1.777152,83.2,5.238900185,61.38288879,161144.9639,1.001019955,1.70274,22.31955772,6.33368735,97680.9,132.6118914,116.4857,1,1,43646.95197,1.07263,48.65972,4.429107189,4.408193111,17.3,33.21909638,53.5,80,81158909779,2.840389193,6.702680056,13.56267,34.8,5.344177416,3.61913,1
2696,PM7,United Kingdom,2018,0.004,0,0.004,0,14500000,0.5,3.2,1,0,0,1,12,77,0,1,81.3,1.398906,76.1,1.777152,83.2,5.238900185,61.38288879,161144.9639,1.001019955,1.70274,22.31955772,6.33368735,97680.9,132.6118914,116.4857,1,1,43646.95197,1.07263,48.65972,4.429107189,4.408193111,17.3,33.21909638,53.5,80,81158909779,2.840389193,6.702680056,13.56267,34.8,5.344177416,3.61913,1
2828,Smart Valley,Russian Federation,2018,0.002,0,0,0.002,0,0,3.4,1,1,0,1,4,60,0,0,50.5,0.15,45.6,-0.5028223,76.5,4.678199768,84.5842514,539144,0.649489999,0.98275,11.31874347,4.396923542,81579.36,51.24333483,34.76174,1,0,11287.35528,10.1236,33.67986,3.172773123,2.676175117,7.3,2.274465363,87.7,30,8784850000,0.530060761,2.691165331,2.77605,37.5,4.186344936,5.16847,0
2847,Cryptectum,Switzerland,2018,0.006,0,0.002,0.004,0,0.85,3.4,1,0,0,0,4,0,0,0,81.5,2.038619,98.1,1.798568,76.6,4.86093998,61.37744904,36406,2.934159994,3.36798,13.31746702,6.5519386,21378.56,168.7,195.8393,1,1,86388.40495,0.661974,84.84321,4.940247536,4.145997524,9.3,24.51156614,95.9,90,-1.46999E+11,-19.97575153,1.004549408,6.93209,33.1,5.422860297,2.54616,1
2854,Milkyway Coin,United States,2018,0.006,0,0.004,0.002,0,0,0,0,0,0,1,0,0,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
2878,Ellcrys,Nigeria,2018,0.004,0,0.002,0.002,483558,0.4,3.7,1,0,0,0,13,0,1,0,31,-1.018126,12.7,-0.804415,52,3.6,10.17442989,56653,0,0.13,1.928146115,2.7569663,5602.28,10.2465813,7.935877,0,0,2027.778549,11.6745,91.61553,2.584174871,1.674517632,21,0,80.9,40,775247400,0.195182773,20.31,0,35.1,4.071797925,0,0
2934,Hitscoin,Malta,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7,-0.6,89,1.336544,65.4975,4.651629925,59.25175858,1734.997,0.491809994,0.57246,33.07080718,4.11644125,422.02,74.62765865,33.99891,1,1,30672.29224,3.35529,93.58219,4.354804993,2.976015091,32.3,33.53624787,90,60,4474673097,30.10265385,4.469451972,3.62445,28.7,4.734165457,7.92576,1
2937,Crypto Trust Network,United Kingdom,2018,0.002,0,0,0.002,0,0.7,2.7,1,0,0,0,0,62,0,0,81.3,1.398906,76.1,1.777152,83.2,5.238900185,61.38288879,161144.9639,1.001019955,1.70274,22.31955772,6.33368735,97680.9,132.6118914,116.4857,1,1,43646.95197,1.07263,48.65972,4.429107189,4.408193111,17.3,33.21909638,53.5,80,81158909779,2.840389193,6.702680056,13.56267,34.8,5.344177416,3.61913,1
2944,AurumCoin,Luxembourg,2018,0.004,0,0.002,0.002,0,0,0,1,0,0,0,0,0,0,0,82.3,-0.6,97.1,1.757189,69.5873,3.666260004,18.59046936,1331,0,1.21126,6.973219231,5.11999321,869.1,105.7797656,69.8066,1,1,117197.4817,0.896966,87.90385,4.977613926,4.296962261,4.2,33.05123747,99,80,-16756616318,-23.63904815,0.892873455,5.8186,35.4,5.535214914,5.8186,0
2954,Exindex,Nigeria,2018,0.004,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,31,-1.018126,12.7,-0.804415,52,3.6,10.17442989,56653,0,0.13,1.928146115,2.7569663,5602.28,10.2465813,7.935877,0,0,2027.778549,11.6745,91.61553,2.584174871,1.674517632,21,0,80.9,40,775247400,0.195182773,20.31,0,35.1,4.071797925,0,0
3153,TORQ,United States,2018,0.008,0.002,0,0.006,5500000,0,2,1,0,0,0,0,37,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
3218,RxEAL,Seychelles,2018,0.004,0,0.002,0.002,2231843,0.56,4,1,0,0,0,17,60,0,0,58.2,0.5030127,85.7,-0.1609532,61.5,4.498839855,17.07984924,64,0,0.2,5.243567539,3.069767475,9.53,31.33728945,71.87012,1,0,15994.81986,4.43104,100,3.127659559,2.736379862,18.8,33.63511014,90.6,30,307664653.8,19.39867011,7.197947076,4.30839,32.1,0,3.1746,1
3246,Canabio,United Kingdom,2018,0.002,0,0,0.002,40000000,0,2.5,1,0,0,0,2,348,0,0,81.3,1.398906,76.1,1.777152,83.2,5.238900185,61.38288879,161144.9639,1.001019955,1.70274,22.31955772,6.33368735,97680.9,132.6118914,116.4857,1,1,43646.95197,1.07263,48.65972,4.429107189,4.408193111,17.3,33.21909638,53.5,80,81158909779,2.840389193,6.702680056,13.56267,34.8,5.344177416,3.61913,1
3466,VeriME,Singapore,2018,0.006,0,0.004,0.002,21720000,0.3,4.2,1,0,0,1,18,30,0,1,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
3638,ElectionCoin,United Kingdom,2018,0.008,0,0,0.008,20163,0,0,1,0,0,0,0,0,0,0,81.3,1.398906,76.1,1.777152,83.2,5.238900185,61.38288879,161144.9639,1.001019955,1.70274,22.31955772,6.33368735,97680.9,132.6118914,116.4857,1,1,43646.95197,1.07263,48.65972,4.429107189,4.408193111,17.3,33.21909638,53.5,80,81158909779,2.840389193,6.702680056,13.56267,34.8,5.344177416,3.61913,1
3642,ENS.BID,Taiwan,2018,0.002,0,0.002,0,0,0.5,2.8,1,0,0,1,4,49,1,0,57.2,1.36093,0,1.381821,0,3.5,0,0,0,0,0,0,0,0,259.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3703,Vestopia,United Arab Emirates,2018,0.002,0,0,0.002,5401552,0.6,2.7,1,0,0,0,1,60,1,0,55.6,1.429931,86.9,0.93293,81.58883,3.102699995,52.60697937,10413,0.905449986,1.27836,3.045656837,4.894351482,3144.89,77.19887623,54.80087,1,1,43839.32449,5.61044,66.15359,5.16513586,4.420964241,0,0,99,60,10385286000,2.45971482,0.002622461,1.64562,26,5.612714812,6.35964,1
3738,Moozicore,Poland,2018,0,0,0,0,212768451,0.61,4,1,1,0,1,11,26,0,0,60.9,0.5629848,87.6,0.942552,76.93317,4.615799904,68.62010193,102595,0.437790006,1.20953,10.39395684,4.173856,35662.64,52.53377829,27.32042,1,0,15468.48222,3.85351,41.3396,4.269861698,2.743236303,14.5,12.99819138,81.5,70,17624000000,3.000294614,4.037607502,3.29601,30.2,4.566628301,3.81092,0
3926,StaticICO,United States,2018,0.002,0,0.002,0,0,0,0,1,0,0,0,0,0,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
4016,Faceter,South Africa,2018,0.002,0,0.002,0,28610400,0.408,4.5,1,0,0,1,12,43,0,0,43.1,0.3326285,62.7,0.1297222,66.69548,6.158989906,23.80195999,27099,0.686819971,0.83215,5.271878217,4.391964912,13008.74,117.0134929,234.9589,0,0,7005.095413,3.72802,98.66101,3.94650054,2.980399609,21.8,48.39787515,74.6,50,5569462350,1.512253491,10.56256404,7.25174,63,4.768784563,3.0337,0
4127,Adverx,United Arab Emirates,2018,0.002,0,0.002,0,0,0,0,1,0,0,1,0,0,0,0,55.6,1.429931,86.9,0.93293,81.58883,3.102699995,52.60697937,10413,0.905449986,1.27836,3.045656837,4.894351482,3144.89,77.19887623,54.80087,1,1,43839.32449,5.61044,66.15359,5.16513586,4.420964241,0,0,99,60,10385286000,2.45971482,0.002622461,1.64562,26,5.612714812,6.35964,1
4324,Ribbon Coin,"Hong Kong SAR, China",2018,0.004,0,0,0.004,0,0,0,1,0,0,0,0,0,0,0,18.65,1.9,0,2.22614,85,3.326519966,76.92223358,6500,0,0.8634,64.65259172,5.01149416,0,219.9321686,1055.932,1,1,48542.68187,0.546971,57.3908,5.077777863,4.342450619,17.5,0,100,90,97036255479,26.82845724,0.05,0,0,5.705542134,0,1
4351,BeautiQ,United Kingdom,2018,0.006,0,0.002,0.004,0,0,2.8,0,0,0,0,7,60,1,0,81.3,1.398906,76.1,1.777152,83.2,5.238900185,61.38288879,161144.9639,1.001019955,1.70274,22.31955772,6.33368735,97680.9,132.6118914,116.4857,1,1,43646.95197,1.07263,48.65972,4.429107189,4.408193111,17.3,33.21909638,53.5,80,81158909779,2.840389193,6.702680056,13.56267,34.8,5.344177416,3.61913,1
4480,Tuk Tuk Pass,Thailand,2018,0.004,0,0.002,0.002,0,0.7,2.7,1,0,0,0,0,117,0,0,45.4,0.3478801,31.5,0.1023715,79.5179,3.056770086,49.28681183,97823,0.101020001,1.00179,23.70033316,3.98482222,12513.75,144.1296186,98.84131,0,0,7296.879608,3.08394,60.90217,4.536136627,3.589854956,22.2,30.49667877,96.4,60,13186328518,2.60285045,5.447666324,4.3151,36.4,4.66243754,4.50031,0
4503,Bpay,Estonia,2018,0,0,0,0,0,0.6,2.8,0,0,0,0,5,29,0,0,65.3,1.7,82.1,1.55177,80.8,5.238870144,70.36543274,4349,0.931609988,1.40441,18.171464,5.28922987,1414.72,62.2248163,16.9,1,1,23052.30126,0.453036,96.82919,4.656772614,3.812066317,7.8,20.46954584,99.8,80,1212525210,3.960406045,0.173250173,6.31962,30.3,5.061652945,6.66152,1
4510,Gas Files,Australia,2018,0.002,0,0,0.002,0,0,0,1,0,0,0,0,0,0,0,74.9,-0.5,89.3,1.902706,80.8,5.107890129,107.8080521,50613,1.136630058,1.87466,18.17692094,5.67698979,53610.22,139.9593388,88.13015,1,1,57180.7794,0.901855,89.30564,5.009389877,3.551865101,26,65.17179672,84.3,90,61526702742,4.293915221,3.677487188,4.99704,34.3,4.824902458,4.55892,1
4631,BitRewards,Russian Federation,2018,0.004,0,0.002,0.002,6715741,0.64,4.3,1,0,0,0,30,49,0,0,50.5,0.15,45.6,-0.5028223,76.5,4.678199768,84.5842514,539144,0.649489999,0.98275,11.31874347,4.396923542,81579.36,51.24333483,34.76174,1,0,11287.35528,10.1236,33.67986,3.172773123,2.676175117,7.3,2.274465363,87.7,30,8784850000,0.530060761,2.691165331,2.77605,37.5,4.186344936,5.16847,0
4648,Flying Money,"Hong Kong SAR, China",2018,0.006,0,0.004,0.002,0,0.56,2.2,1,0,0,0,0,31,1,0,18.65,1.9,0,2.22614,85,3.326519966,76.92223358,6500,0,0.8634,64.65259172,5.01149416,0,219.9321686,1055.932,1,1,48542.68187,0.546971,57.3908,5.077777863,4.342450619,17.5,0,100,90,97036255479,26.82845724,0.05,0,0,5.705542134,0,1
4700,DRIVR Network,Estonia,2018,0.002,0,0.002,0,0,0.86,3.2,1,0,0,0,3,31,1,0,65.3,1.7,82.1,1.55177,80.8,5.238870144,70.36543274,4349,0.931609988,1.40441,18.171464,5.28922987,1414.72,62.2248163,16.9,1,1,23052.30126,0.453036,96.82919,4.656772614,3.812066317,7.8,20.46954584,99.8,80,1212525210,3.960406045,0.173250173,6.31962,30.3,5.061652945,6.66152,1
4739,EiraCube,Spain,2018,0.009,0,0.009,0,912400,0.5,3.6,1,0,0,0,0,31,0,1,74.3,1.004939,64.5,0.948625,77.69995,4.178160191,91.11257172,171869,0.660179973,1.24323,6.766472703,4.57858243,54536.59,99.5733357,50.91183,1,1,30349.7521,3.68642,65.11298,3.69339323,3.495310307,10.6,20.68130054,36.1,70,55382572352,3.896176969,6.713328993,5.19562,34.7,4.451561069,3.92247,0
4772,RepuX,Poland,2018,0.002,0,0,0.002,4700000,0.5,3.4,1,0,0,1,17,30,0,1,60.9,0.5629848,87.6,0.942552,76.93317,4.615799904,68.62010193,102595,0.437790006,1.20953,10.39395684,4.173856,35662.64,52.53377829,27.32042,1,0,15468.48222,3.85351,41.3396,4.269861698,2.743236303,14.5,12.99819138,81.5,70,17624000000,3.000294614,4.037607502,3.29601,30.2,4.566628301,3.81092,0
4812,BioCrypt,United States,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
4859,SGPay,Singapore,2018,0.004,0,0.002,0.002,800000,0,2.7,1,0,0,0,11,30,1,1,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
4891,Investment Platform of Nigeria,Nigeria,2018,0.002,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,31,-1.018126,12.7,-0.804415,52,3.6,10.17442989,56653,0,0.13,1.928146115,2.7569663,5602.28,10.2465813,7.935877,0,0,2027.778549,11.6745,91.61553,2.584174871,1.674517632,21,0,80.9,40,775247400,0.195182773,20.31,0,35.1,4.071797925,0,0
